case_id,existing_ar_refractive_index,existing_ar_thickness_nm,active_refractive_index,active_extinction_coefficient,active_thickness_nm,primer_refractive_index,primer_thickness_nm,proxy_id,proxy_label,proxy_group,baseline_normalized_response_integral,retrofit_normalized_response_integral,relative_photocurrent_proxy_gain_percent,passes_positive_gain_gate,passes_provisional_margin_gate,is_nominal_optical_case,maximum_tmm_physical_violation
3304,1.25,120.0,1.12,1e-05,116.736,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.8501229533077,0.1792491120340346,True,True,False,0.0
3304,1.25,120.0,1.12,1e-05,116.736,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.5213181489877,0.1816546666088724,True,True,False,0.0
3305,1.25,120.0,1.12,1e-05,116.736,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.9202958574597,0.07891309441542055,True,False,False,0.0
3305,1.25,120.0,1.12,1e-05,116.736,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.2961468562198,0.0808241810584003,True,False,False,0.0
3305,1.25,120.0,1.12,1e-05,116.736,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.9721528442533,0.08385163739245183,True,False,False,0.0
3306,1.25,120.0,1.12,1e-05,116.736,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.1727827185164,-0.05304602402836532,False,False,False,0.0
3306,1.25,120.0,1.12,1e-05,116.736,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.5507782244991,-0.0516054607874443,False,False,False,0.0
3306,1.25,120.0,1.12,1e-05,116.736,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.2398354324158,-0.04656967766180737,False,False,False,0.0
3307,1.25,120.0,1.12,1e-05,116.736,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.2213332705678,0.13205548025830005,True,True,False,0.0
3307,1.25,120.0,1.12,1e-05,116.736,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.6022512178779,0.1352097417818898,True,True,False,0.0
3307,1.25,120.0,1.12,1e-05,116.736,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.2751526277488,0.13781407169464882,True,True,False,0.0
3308,1.25,120.0,1.12,1e-05,116.736,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.4842883463236,0.001944324494247568,True,False,False,0.0
3308,1.25,120.0,1.12,1e-05,116.736,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.8664683721299,0.0044832064918542405,True,False,False,0.0
3308,1.25,120.0,1.12,1e-05,116.736,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.5475249518797,0.008227970336492545,True,False,False,0.0
3309,1.25,120.0,1.12,1e-05,116.736,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.5665985919392,-0.16005621393729644,False,False,False,0.0
3309,1.25,120.0,1.12,1e-05,116.736,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.9546124170449,-0.15752623743677066,False,False,False,0.0
3309,1.25,120.0,1.12,1e-05,116.736,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.6523313588073,-0.15120061042565625,False,False,False,0.0
3310,1.25,120.0,1.12,1e-05,116.736,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.7168675802393,0.04300173081519391,True,False,False,0.0
3310,1.25,120.0,1.12,1e-05,116.736,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.1022026004744,0.046366105908203316,True,False,False,0.0
3310,1.25,120.0,1.12,1e-05,116.736,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.7768490677186,0.04906921250539251,True,False,False,0.0
3311,1.25,120.0,1.12,1e-05,116.736,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.4338783456031,-0.18348542981823862,False,False,False,0.0
3311,1.25,120.0,1.12,1e-05,116.736,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.8260857403352,-0.18036157157876867,False,False,False,0.0
3311,1.25,120.0,1.12,1e-05,116.736,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.5125895220893,-0.1760877888789431,False,False,False,0.0
3312,1.25,120.0,1.12,1e-05,116.736,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,563.8619441134341,-0.4609802920782703,False,False,False,0.0
3312,1.25,120.0,1.12,1e-05,116.736,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,560.266887363164,-0.4573843410757116,False,False,False,0.0
3312,1.25,120.0,1.12,1e-05,116.736,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,558.9747247805622,-0.44997222576854196,False,False,False,0.0
3313,1.25,120.0,1.12,1e-05,125.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.3014577940344,0.1461999292740362,True,True,False,0.0
3313,1.25,120.0,1.12,1e-05,125.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.6770352604909,0.14849662233677147,True,True,False,0.0
3313,1.25,120.0,1.12,1e-05,125.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.3482360924238,0.15082979604800759,True,True,False,0.0
3314,1.25,120.0,1.12,1e-05,125.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.7201749524701,0.04358558399609721,True,False,False,0.0
3314,1.25,120.0,1.12,1e-05,125.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.0946995378697,0.04503303680494941,True,False,False,0.0
3314,1.25,120.0,1.12,1e-05,125.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.7728194725132,0.04835156589844113,True,False,False,0.0
3315,1.25,120.0,1.12,1e-05,125.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.9930881472119,-0.08476765671029168,False,False,False,0.0
3315,1.25,120.0,1.12,1e-05,125.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.3715212060275,-0.0834540545493644,False,False,False,0.0
3315,1.25,120.0,1.12,1e-05,125.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.0639351323393,-0.07789646039779476,False,False,False,0.0
3316,1.25,120.0,1.12,1e-05,125.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.1522706792783,0.1198638033643177,True,True,False,0.0
3316,1.25,120.0,1.12,1e-05,125.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.5295570137328,0.12229416281932254,True,True,False,0.0
3316,1.25,120.0,1.12,1e-05,125.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.2016275587355,0.12471970027159945,True,True,False,0.0
3317,1.25,120.0,1.12,1e-05,125.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.4303408207195,-0.00757907723620197,False,False,False,0.0
3317,1.25,120.0,1.12,1e-05,125.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.8093354040798,-0.005667607715346548,False,False,False,0.0
3317,1.25,120.0,1.12,1e-05,125.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.4910334603501,-0.0018328236519856806,False,False,False,0.0
3318,1.25,120.0,1.12,1e-05,125.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.5574223115412,-0.16167611037632723,False,False,False,0.0
3318,1.25,120.0,1.12,1e-05,125.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.9437302078029,-0.15945967950970352,False,False,False,0.0
3318,1.25,120.0,1.12,1e-05,125.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.6426819122505,-0.15291911866966953,False,False,False,0.0
3319,1.25,120.0,1.12,1e-05,125.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.7518016366369,0.049168668954106244,True,False,False,0.0
3319,1.25,120.0,1.12,1e-05,125.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.1322222627982,0.05169969919439432,True,False,False,0.0
3319,1.25,120.0,1.12,1e-05,125.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.8051518945256,0.054109775289039486,True,False,False,0.0
3320,1.25,120.0,1.12,1e-05,125.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.5257469378898,-0.16726779052970395,False,False,False,0.0
3320,1.25,120.0,1.12,1e-05,125.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.9129001590743,-0.16493725414521468,False,False,False,0.0
3320,1.25,120.0,1.12,1e-05,125.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.5985094212905,-0.16078597294229074,False,False,False,0.0
3321,1.25,120.0,1.12,1e-05,125.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,564.0161987665538,-0.43374958939082653,False,False,False,0.0
3321,1.25,120.0,1.12,1e-05,125.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,560.4174112052422,-0.43064077064981443,False,False,False,0.0
3321,1.25,120.0,1.12,1e-05,125.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,559.1243732217492,-0.423320740797745,False,False,False,0.0
3322,1.25,120.0,1.12,1e-05,135.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.0485954774126,0.10156193343060595,True,True,False,0.0
3322,1.25,120.0,1.12,1e-05,135.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.4219814743958,0.10318121717137052,True,True,False,0.0
3322,1.25,120.0,1.12,1e-05,135.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.0944841508847,0.1056381054256785,True,True,False,0.0
3323,1.25,120.0,1.12,1e-05,135.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.4536924076099,-0.0034568021084702065,False,False,False,0.0
3323,1.25,120.0,1.12,1e-05,135.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.8276546932722,-0.0024128196770864347,False,False,False,0.0
3323,1.25,120.0,1.12,1e-05,135.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.5093741695282,0.0014335460551555992,True,False,False,0.0
3324,1.25,120.0,1.12,1e-05,135.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.7759154997491,-0.12310532546325277,False,False,False,0.0
3324,1.25,120.0,1.12,1e-05,135.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.1556468042344,-0.12180845866100021,False,False,False,0.0
3324,1.25,120.0,1.12,1e-05,135.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.8518630456022,-0.11566522021625238,False,False,False,0.0
3325,1.25,120.0,1.12,1e-05,135.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.0096946754993,0.09469474239434693,True,False,False,0.0
3325,1.25,120.0,1.12,1e-05,135.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.3833085114923,0.09631019200545825,True,False,False,0.0
3325,1.25,120.0,1.12,1e-05,135.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.0555352072535,0.09870153343346959,True,False,False,0.0
3326,1.25,120.0,1.12,1e-05,135.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.315544113652,-0.02784423576745205,False,False,False,0.0
3326,1.25,120.0,1.12,1e-05,135.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.6919046875275,-0.026531522660107845,False,False,False,0.0
3326,1.25,120.0,1.12,1e-05,135.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.3753336881624,-0.022438255390023913,False,False,False,0.0
3327,1.25,120.0,1.12,1e-05,135.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.5079444198327,-0.17041048390392147,False,False,False,0.0
3327,1.25,120.0,1.12,1e-05,135.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.8933723194418,-0.168406765335378,False,False,False,0.0
3327,1.25,120.0,1.12,1e-05,135.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.5936397474018,-0.16165323249694027,False,False,False,0.0
3328,1.25,120.0,1.12,1e-05,135.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.7215475061707,0.04382788204668688,True,False,False,0.0
3328,1.25,120.0,1.12,1e-05,135.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.096778516538,0.045402408936721685,True,False,False,0.0
3328,1.25,120.0,1.12,1e-05,135.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.7686675584058,0.04761213503263375,True,False,False,0.0
3329,1.25,120.0,1.12,1e-05,135.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.5611753823288,-0.16101357765713115,False,False,False,0.0
3329,1.25,120.0,1.12,1e-05,135.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.9436446801255,-0.1594748752118007,False,False,False,0.0
3329,1.25,120.0,1.12,1e-05,135.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.6290734208642,-0.15534270892414037,False,False,False,0.0
3330,1.25,120.0,1.12,1e-05,135.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,564.1258304113898,-0.41439622360711664,False,False,False,0.0
3330,1.25,120.0,1.12,1e-05,135.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,560.524171136403,-0.41167273410328703,False,False,False,0.0
3330,1.25,120.0,1.12,1e-05,135.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,559.2300433123945,-0.40450153486178353,False,False,False,0.0
3331,1.25,120.0,1.12,0.0001,100.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.5908078992617,0.19727914490011375,True,True,False,0.0
3331,1.25,120.0,1.12,0.0001,100.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.9747886935423,0.2013984736077888,True,True,False,0.0
3331,1.25,120.0,1.12,0.0001,100.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.6482692754275,0.20426389669171424,True,True,False,0.0
3332,1.25,120.0,1.12,0.0001,100.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.1423546888568,0.11811332529730965,True,True,False,0.0
3332,1.25,120.0,1.12,0.0001,100.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.523393403864,0.12119907427835469,True,True,False,0.0
3332,1.25,120.0,1.12,0.0001,100.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.197968446231,0.1240680343996022,True,True,False,0.0
3333,1.25,120.0,1.12,0.0001,100.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.4163643758739,-0.010046350712379087,False,False,False,0.0
3333,1.25,120.0,1.12,0.0001,100.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.7961510138877,-0.008010078268565379,False,False,False,0.0
3333,1.25,120.0,1.12,0.0001,100.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.4792525367686,-0.003930935100943102,False,False,False,0.0
3334,1.25,120.0,1.12,0.0001,100.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.1212788928783,0.11439279743908905,True,True,False,0.0
3334,1.25,120.0,1.12,0.0001,100.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.5104953107207,0.1189074701206577,True,True,False,0.0
3334,1.25,120.0,1.12,0.0001,100.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.1868304714069,0.12208442824723915,True,True,False,0.0
3335,1.25,120.0,1.12,0.0001,100.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.3716650461732,-0.017937160699558922,False,False,False,0.0
3335,1.25,120.0,1.12,0.0001,100.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.7627930780316,-0.01393678260000533,False,False,False,0.0
3335,1.25,120.0,1.12,0.0001,100.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.4447968234417,-0.010067289870867684,False,False,False,0.0
3336,1.25,120.0,1.12,0.0001,100.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.3919470088158,-0.19088760370570915,False,False,False,0.0
3336,1.25,120.0,1.12,0.0001,100.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.7865711129889,-0.18738213526289274,False,False,False,0.0
3336,1.25,120.0,1.12,0.0001,100.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.4822329650533,-0.18149410863204915,False,False,False,0.0
3337,1.25,120.0,1.12,0.0001,100.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.3915147489597,-0.014433076096073664,False,False,False,0.0
3337,1.25,120.0,1.12,0.0001,100.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.7875353232192,-0.009540827995502021,False,False,False,0.0
3337,1.25,120.0,1.12,0.0001,100.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.4668671864933,-0.0061366912992789424,False,False,False,0.0
3338,1.25,120.0,1.12,0.0001,100.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,564.9840497103397,-0.26289405431953394,False,False,False,0.0
3338,1.25,120.0,1.12,0.0001,100.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.3890522983756,-0.2580093014808896,False,False,False,0.0
3338,1.25,120.0,1.12,0.0001,100.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.0790662964293,-0.2532956611528986,False,False,False,0.0
3339,1.25,120.0,1.12,0.0001,100.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,563.2811450205527,-0.5635092407973853,False,False,False,0.0
3339,1.25,120.0,1.12,0.0001,100.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,559.697396907656,-0.5585657080504002,False,False,False,0.0
3339,1.25,120.0,1.12,0.0001,100.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,558.4071983182549,-0.551045266427894,False,False,False,0.0
3340,1.25,120.0,1.12,0.0001,110.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.4732874076432,0.1765331544082534,True,True,False,0.0
3340,1.25,120.0,1.12,0.0001,110.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.8540486513202,0.17994659078436714,True,True,False,0.0
3340,1.25,120.0,1.12,0.0001,110.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.5259615814396,0.1824816339278921,True,True,False,0.0
3341,1.25,120.0,1.12,0.0001,110.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.9569188465807,0.0853781812579351,True,False,False,0.0
3341,1.25,120.0,1.12,0.0001,110.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.3349856170216,0.08772466353624016,True,False,False,0.0
3341,1.25,120.0,1.12,0.0001,110.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.0100464589815,0.09060026167083886,True,False,False,0.0
3342,1.25,120.0,1.12,0.0001,110.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.20823884735,-0.04678692400648602,False,False,False,0.0
3342,1.25,120.0,1.12,0.0001,110.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.5870000452508,-0.045169930037957266,False,False,False,0.0
3342,1.25,120.0,1.12,0.0001,110.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.2735267824457,-0.04056945138583904,False,False,False,0.0
3343,1.25,120.0,1.12,0.0001,110.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.1361377459928,0.11701584318359579,True,True,False,0.0
3343,1.25,120.0,1.12,0.0001,110.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.5208164681492,0.12074123012010446,True,True,False,0.0
3343,1.25,120.0,1.12,0.0001,110.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.1949953786,0.12353854898259783,True,True,False,0.0
