carrier_refractive_index,trial_number,retrofit_refractive_index,retrofit_thickness_nm,optimization_relative_gain_percent,trial_state
1.4,13,1.1584043131291013,82.13163712539941,-1.3962468076044066,COMPLETE
1.4,14,1.0537823953053371,58.89715839485243,-2.5783073130652534,COMPLETE
1.4,15,1.219151392063568,245.00943919022967,-1.8254244073532933,COMPLETE
1.4,16,1.0857705413782377,63.565689510218945,-2.251644190358526,COMPLETE
1.4,17,1.2718118530320153,183.55002225788562,-1.7885778116112472,COMPLETE
1.4,18,1.0838752911172957,182.7934270376339,-1.7129874997619088,COMPLETE
1.4,19,1.1827583570387703,84.52512459174761,-1.278714746553633,COMPLETE
1.4,20,1.2926195624086343,100.19192067504905,-1.5239076098201298,COMPLETE
1.4,21,1.2427282804703852,186.32925184672138,-1.618081157086948,COMPLETE
1.4,22,1.1654881983461007,183.572605357513,-1.354244318625919,COMPLETE
1.4,23,1.2746521816687089,214.51325800666504,-1.9767540132517358,COMPLETE
1.4,24,1.205700614312849,128.76466176851105,-0.9215857954481876,COMPLETE
1.4,25,1.2034785410673805,133.6876575990493,-0.9382559103201626,COMPLETE
1.4,26,1.2023266316652352,132.25166196360388,-0.9275916269430695,COMPLETE
1.4,27,1.1932408030664876,132.9954063787615,-0.9118275525626052,COMPLETE
1.4,28,1.118978893797933,129.10776680034044,-1.1219600074576008,COMPLETE
1.4,29,1.1974453144050277,112.90063879863834,-0.9068709246717099,COMPLETE
1.4,30,1.1929538653020504,109.84333743978627,-0.9196606710336841,COMPLETE
1.4,31,1.1919157475046356,114.30710346649468,-0.8962033075246012,COMPLETE
1.4,32,1.219729349162622,117.00396435831841,-0.9514289758737471,COMPLETE
1.4,33,1.128325885835639,97.14294280726244,-1.280804423257198,COMPLETE
1.4,34,1.2150777395644774,150.97529494226063,-1.1204248994147847,COMPLETE
1.4,35,1.2394196414784948,140.41711969605018,-1.1560584559642817,COMPLETE
1.4,36,1.1884947024514476,115.22098194545585,-0.8913424872623699,COMPLETE
1.4,37,1.140240414168657,117.85589242778202,-1.0050593036577848,COMPLETE
1.4,38,1.1544159071934323,90.43690544913363,-1.2436102993403697,COMPLETE
1.4,39,1.1829943749467626,105.882154621908,-0.9521355850950375,COMPLETE
1.4,40,1.2528971914535398,115.57826610009982,-1.1352491186558344,COMPLETE
1.4,41,1.1918147805321668,143.61527298936733,-0.9791642360121089,COMPLETE
1.4,42,1.164516771019004,123.15389503953199,-0.8978602484549292,COMPLETE
1.4,43,1.1669470459991103,121.68943503562052,-0.8942322887877996,COMPLETE
1.4,44,1.1721036569087302,160.4150431718215,-1.1149009480747152,COMPLETE
1.4,45,1.1106821182296098,124.48750997276977,-1.1986911724933713,COMPLETE
1.4,46,1.162687536636492,93.45628198166241,-1.1586374374027653,COMPLETE
1.4,47,1.1444080330151996,140.7319648918586,-1.0022327604979453,COMPLETE
1.4,48,1.1733249698680113,122.63412237545647,-0.88323845612438,COMPLETE
1.4,49,1.2278745945092489,76.37970333138456,-1.4781184856170637,COMPLETE
1.4,50,1.18065824473436,103.86654473723092,-0.9741835703981683,COMPLETE
1.4,51,1.1713021323153487,121.27742706858201,-0.8871888014444496,COMPLETE
1.4,52,1.1496623699095359,122.30155221039345,-0.9459866094258862,COMPLETE
1.4,53,1.1744408461131652,50.47961338203967,-2.200895314458007,COMPLETE
1.4,54,1.0304743749910918,151.53230530805783,-2.371981007996682,COMPLETE
1.4,55,1.2147862554960183,110.5578167496703,-0.9532722124543147,COMPLETE
1.4,56,1.1851091467496122,172.68830597115976,-1.2583404408338494,COMPLETE
1.4,57,1.1356330761632645,140.37557182917186,-1.0394847917249428,COMPLETE
1.4,58,1.1695062370380735,103.73184241927169,-0.995877282412283,COMPLETE
1.4,59,1.1550738596949168,86.35001266330202,-1.3197945815124235,COMPLETE
1.4,60,1.2081084215601723,205.92913613584446,-1.6150594009841868,COMPLETE
1.4,61,1.1643247734717537,122.55942867619278,-0.8988140735732508,COMPLETE
1.4,62,1.1864001097822945,128.57327073491385,-0.8868460096682185,COMPLETE
1.4,63,1.191387855567626,136.50329665278622,-0.9279490792225342,COMPLETE
1.4,64,1.1790589172414976,128.4710543813534,-0.8848611512196403,COMPLETE
1.4,65,1.2281199022086862,146.61437832463406,-1.142939649289909,COMPLETE
1.4,66,1.177280834105095,125.91560328133369,-0.8809236479687677,COMPLETE
1.4,67,1.178659436668558,127.93657007564231,-0.883740531491295,COMPLETE
1.4,68,1.1806249745280915,159.7626260310404,-1.1142597639735352,COMPLETE
1.4,69,1.1270191990699803,130.01125379660095,-1.0634740050212255,COMPLETE
1.4,70,1.2037639569355343,127.96003973332198,-0.9134580273997495,COMPLETE
1.4,71,1.1742026244762733,137.1875185895045,-0.92117448979534,COMPLETE
1.4,72,1.1863943633982794,108.27094555747996,-0.9301636987471773,COMPLETE
1.4,73,1.1556804019509133,99.48733210302169,-1.0934715193535172,COMPLETE
1.4,74,1.1962018786008277,117.05029617181528,-0.8916913662103676,COMPLETE
1.4,75,1.210221873658579,133.67361930991794,-0.9595161216826686,COMPLETE
1.4,76,1.147694182851882,125.49458800418834,-0.9505435738583534,COMPLETE
1.4,77,1.176510031442154,150.12038003400673,-1.0169099353568467,COMPLETE
1.4,78,1.1871280842239327,113.15384291301675,-0.8998460136341091,COMPLETE
1.4,79,1.2016004247202163,118.98839012413931,-0.8971562348657258,COMPLETE
1.4,80,1.1587657267560596,127.76292887381737,-0.9129115341985017,COMPLETE
1.4,81,1.1983528626496989,113.00427886347302,-0.9075113698777448,COMPLETE
1.4,82,1.1972071423063315,135.62963535443984,-0.9337304478029163,COMPLETE
1.4,83,1.1772390305152571,119.11576999230168,-0.883838456754138,COMPLETE
1.4,84,1.1705628712732443,145.16241254825212,-0.9754946633723005,COMPLETE
1.4,85,1.1787025524641968,236.4703124559059,-1.726449364914362,COMPLETE
1.4,86,1.1624328412872849,107.20720459586593,-0.9808085116321474,COMPLETE
1.4,87,1.1882937201581667,95.89879864524006,-1.0673520411893844,COMPLETE
1.4,88,1.1399611595422454,154.96292010739916,-1.1167850045422978,COMPLETE
1.4,89,1.1767925813385993,131.85462198244778,-0.8957387001480743,COMPLETE
1.4,90,1.2172954268378218,119.04886341645931,-0.9411324562284551,COMPLETE
1.4,91,1.1841045971759525,117.51072669209609,-0.8840645428668914,COMPLETE
1.4,92,1.169339878040488,125.71370758093613,-0.8888360625348812,COMPLETE
1.4,93,1.1703636343058352,127.63620705856643,-0.8896267912854139,COMPLETE
1.4,94,1.1830479767660171,140.76606834499546,-0.9456897307868695,COMPLETE
1.4,95,1.1588925680815707,123.53045571205232,-0.9119701801982738,COMPLETE
1.4,96,1.151890507110831,101.8326331310912,-1.0793162827842817,COMPLETE
1.4,97,1.1663933427278836,120.83706053447749,-0.8966808930927717,COMPLETE
1.4,98,1.1436505411585196,109.80184013551336,-1.0374096674270916,COMPLETE
1.4,99,1.2091499380688668,136.23221013240018,-0.9715625057714949,COMPLETE
1.4,100,1.1773130927890192,130.85146181289917,-0.892084113534064,COMPLETE
1.4,101,1.1694552183314986,126.2414429567951,-0.8890974138793917,COMPLETE
1.4,102,1.1717150469374322,116.19696866909071,-0.8996482176499287,COMPLETE
1.4,103,1.191661107100413,126.55827271410368,-0.8866729719329558,COMPLETE
1.4,104,1.1923449572072922,138.17683678671173,-0.9401007068906675,COMPLETE
1.4,105,1.185048937334094,143.84185473690542,-0.9706172361447551,COMPLETE
1.4,106,1.1806443870164642,119.29441098397932,-0.8811874719808044,COMPLETE
1.4,107,1.197434938307922,120.94988561231376,-0.8888024001304284,COMPLETE
1.4,108,1.1805302999908054,110.90331460001036,-0.9153950993659121,COMPLETE
1.4,109,1.1602014523130333,131.24935761964812,-0.9157358498231072,COMPLETE
1.4,110,1.2226717986964855,105.20028483909897,-1.0113627646741064,COMPLETE
1.4,111,1.198542019576579,120.12632809443313,-0.8908573989125257,COMPLETE
1.4,112,1.1910562264014264,114.91976540589566,-0.8934143679175777,COMPLETE
1.4,113,1.2056190580808863,123.71660433310402,-0.9078492150111694,COMPLETE
1.4,114,1.1824134969814464,132.90961342187205,-0.9002683697582947,COMPLETE
1.4,115,1.1880113115109698,119.11575712371265,-0.8811922381544379,COMPLETE
1.4,116,1.1759209457606514,118.25301204279899,-0.887163219973508,COMPLETE
1.4,117,1.1877492515009,116.8555109015008,-0.8859797205419517,COMPLETE
1.4,118,1.1883637336183217,111.95928701499747,-0.9059596130989722,COMPLETE
1.4,119,1.2132279822339356,127.8536008036069,-0.9425486312278686,COMPLETE
1.4,120,1.2019876306140804,108.50968465612476,-0.9369939958279616,COMPLETE
1.4,121,1.1761074444365256,117.57025801007435,-0.8888595751100792,COMPLETE
1.4,122,1.1843085594098413,115.71052726358158,-0.8895387783155906,COMPLETE
1.4,123,1.1936597716768502,124.605822018644,-0.8856645034544641,COMPLETE
1.4,124,1.1922605523701078,134.2146069785789,-0.9164168214852442,COMPLETE
1.4,125,1.194381452258865,129.96648440877286,-0.9006430352897388,COMPLETE
1.4,126,1.0686086920793694,124.88595385877073,-1.7051115808177308,COMPLETE
1.4,127,1.1646516739550403,139.53901493567975,-0.9427964474903461,COMPLETE
1.4,128,1.1856988969963318,124.51553481116899,-0.8787923691018551,COMPLETE
1.4,129,1.2016774326831396,106.34940758613945,-0.9523487548635523,COMPLETE
1.4,130,1.180400175718089,114.2445249009819,-0.8973268740442797,COMPLETE
1.4,131,1.186742430477285,122.8585509500353,-0.8782241152468173,COMPLETE
1.4,132,1.1854065014806083,123.81836824305533,-0.8781375457129315,COMPLETE
1.4,133,1.186839564345292,121.81814111380832,-0.8782817133403453,COMPLETE
1.4,134,1.173946198917239,122.55763525488368,-0.8825717498815777,COMPLETE
1.4,135,1.1755626388063662,120.8347360667478,-0.8824792610567456,COMPLETE
1.4,136,1.1736342444425232,120.59215760016492,-0.884981551150632,COMPLETE
1.4,137,1.1629598207442426,111.4842639516507,-0.9450586089641888,COMPLETE
1.4,138,1.1821848609506753,99.61649092189361,-1.021724674440161,COMPLETE
1.4,139,1.1549212369877653,121.91812774692579,-0.926725389637173,COMPLETE
