scenario,trial_number,relative_gain_percent,trial_state,active_refractive_index,active_thickness_nm,protective_refractive_index,protective_thickness_nm,release_refractive_index,release_thickness_nm
protective_topcoat,30,-4.4970048564410785,COMPLETE,1.2172615047140949,158.5724564693807,1.5398126137434673,256.5865109107798,,
protective_topcoat,31,-9.679421392079824,COMPLETE,1.1210131415718645,248.43647735423679,1.544635273658574,73.73905495000736,,
protective_topcoat,32,-4.481822704642424,COMPLETE,1.2229839270960596,236.00338017263937,1.4766289917158046,151.78861267813073,,
protective_topcoat,33,-6.106311379311025,COMPLETE,1.1698760359169365,128.68605010667147,1.5063723046563438,171.56921264057343,,
protective_topcoat,34,-4.84554136452644,COMPLETE,1.0319702746808985,132.25527631451268,1.3476754207050987,298.8615758738652,,
protective_topcoat,35,-6.5026206815470005,COMPLETE,1.0242676914172975,78.1726169435791,1.460623367687901,289.81339399321234,,
protective_topcoat,36,-9.43832643478888,COMPLETE,1.1313175324337292,134.33085148456587,1.5282496376442476,132.23817367445128,,
protective_topcoat,37,-5.905817787063638,COMPLETE,1.0748203190739338,111.02740552536692,1.4573158267104616,295.08460874011803,,
protective_topcoat,38,-4.364241292268122,COMPLETE,1.0736579448844328,153.46454514844885,1.394833781837052,291.3210110013973,,
protective_topcoat,39,-3.4196402252563263,COMPLETE,1.1165517667709115,240.49358256989112,1.4476403244980827,230.92953130191265,,
protective_topcoat,40,-1.0745703470766421,COMPLETE,1.1864164015994716,195.20803139641475,1.3029004990175048,272.536910010089,,
protective_topcoat,41,-1.6101907487276579,COMPLETE,1.101311991081035,202.5601098767988,1.3002435217067876,268.0753190097714,,
protective_topcoat,42,-1.9384220162801058,COMPLETE,1.102242337860837,196.3168063938865,1.3015065172968043,50.66038013457381,,
protective_topcoat,43,-1.9090861382896729,COMPLETE,1.094019581841321,208.49712978202433,1.3185284990333876,262.13388760758255,,
