wavelength_nm,solar_irradiance_w_m2_nm,existing_ar_reflectance_tmm,existing_ar_transmittance_tmm,existing_ar_reflectance_meep,existing_ar_transmittance_meep,stacked_retrofit_reflectance_tmm,stacked_retrofit_transmittance_tmm,stacked_minus_existing_transmittance
483.0,1.6038,0.0017860196830149012,0.998213980316985,0.0017889529831201316,0.9982118405367593,0.02612018893477796,0.973879811065222,-0.024334169251763016
484.0,1.5734,0.0017588355338498285,0.9982411644661502,0.001762427360434384,0.9982378549215939,0.02624713330546642,0.9737528666945335,-0.02448829777161665
485.0,1.5683,0.0017327550178402975,0.9982672449821597,0.0017367014994318288,0.9982630884651055,0.02637098969004787,0.9736290103099521,-0.024638234672207604
486.0,1.2716,0.0017077665859456471,0.9982922334140544,0.0017109756384292739,0.9982883220086171,0.026491767736044666,0.9735082322639553,-0.024784001150099044
487.0,1.4241,0.0016838587604205081,0.9983161412395795,0.0016870537430327334,0.998312118654476,0.026609477835643346,0.9733905221643566,-0.024925619075222838
488.0,1.5413,0.0016610201353939589,0.9983389798646061,0.0016648408676839968,0.9983345540288743,0.026724131099831735,0.9732758689001683,-0.025063110964437807
489.0,1.4519,0.0016392393774116944,0.9983607606225883,0.00164262799233526,0.9983569894032727,0.02683573933309664,0.9731642606669033,-0.02519649995568496
490.0,1.6224,0.0016185052259421857,0.9983814947740578,0.0016211182214954838,0.9983787632897385,0.026944315008673943,0.9730556849913261,-0.02532580978273169
491.0,1.5595,0.0015988064938479553,0.9984011935061521,0.0016023505582406525,0.9983979573732675,0.027049871244346442,0.9729501287556536,-0.02545106475049852
492.0,1.4869,0.0015801320678230251,0.998419867932177,0.001583582894985821,0.9984171514567967,0.027152421778779526,0.9728475782212205,-0.025572289710956486
493.0,1.5903,0.0015624709087973035,0.9984375290912026,0.0015648152317309896,0.9984363455403257,0.02725198094839017,0.9727480190516098,-0.025689510039592856
494.0,1.5525,0.0015458120523091968,0.9984541879476908,0.0015489268229549754,0.9984522176823891,0.02734856366473963,0.9726514363352604,-0.025802751612430397
495.0,1.6485,0.0015301446088471589,0.9984698553911528,0.0015335492496510094,0.9984675004477408,0.027442185392444914,0.9725578146075551,-0.025912040783597767
496.0,1.5676,0.0015154577641610897,0.9984845422358389,0.0015181716763470433,0.9984827832130925,0.027532862127598777,0.9724671378724012,-0.02601740436343769
497.0,1.5944,0.0015017407795447197,0.9984982592204553,0.0015042724468724016,0.9984964551325245,0.02762061037669366,0.9723793896233064,-0.02611886959714893
498.0,1.5509,0.0014889829920895852,0.9985110170079105,0.0014921927174953884,0.9985081444723631,0.027705447136038775,0.9722945528639613,-0.02621646414394918
499.0,1.5507,0.0014771738149115489,0.9985228261850885,0.0014801129881183753,0.9985198338122017,0.027787389871665756,0.9722126101283343,-0.02631021605675421
500.0,1.5451,0.001466302737350877,0.9985336972626492,0.0014680332587413624,0.9985315231520403,0.027866456499712842,0.9721335435002871,-0.026400153762362044
501.0,1.4978,0.0014563593251463388,0.9985436406748537,0.0014591432661110876,0.9985402113220624,0.027942665367281357,0.9720573346327186,-0.026486306042135088
502.0,1.4966,0.0014473332205845093,0.9985526667794155,0.0014502532734808125,0.9985488994920845,0.028016035233755822,0.9719839647662442,-0.026568702013171297
503.0,1.5653,0.0014392141426246867,0.9985607858573753,0.0014413632808505377,0.9985575876621066,0.028086585252580572,0.9719134147474194,-0.026647371109955853
504.0,1.4587,0.0014319918870005534,0.9985680081129994,0.0014340428899506845,0.99856471736276,0.028154334953484395,0.9718456650465156,-0.0267223430664838
505.0,1.5635,0.001425656326298951,0.998574343673701,0.0014282703007572188,0.9985703102394524,0.028219304225147127,0.9717806957748528,-0.026793647898848194
506.0,1.6264,0.001420197410016863,0.9985798025899831,0.0014224977115637528,0.9985759031161449,0.028281513298297582,0.9717184867017025,-0.026861315888280668
507.0,1.556,0.0014156051645969607,0.9985843948354031,0.001416725122370287,0.9985814959928374,0.028340982729238722,0.9716590172707613,-0.02692537756464175
508.0,1.5165,0.001411869693442664,0.9985881303065574,0.0014138867814124665,0.9985840127493405,0.028397733383789155,0.9716022666162109,-0.0269858636903465
509.0,1.5893,0.0014089811769132695,0.9985910188230868,0.001411177892582689,0.9985863937946586,0.028451786421635577,0.9715482135783644,-0.027042805244722357
510.0,1.5481,0.0014069298722998065,0.9985930701277002,0.0014084690037529113,0.9985887748399769,0.02850316328108757,0.9714968367189124,-0.02709623340878775
511.0,1.5769,0.0014057061137822417,0.9985942938862178,0.0014068384031968412,0.9985901822075458,0.028551885664227405,0.9714481143357726,-0.027146179550445182
512.0,1.6186,0.0014053003123687974,0.9985946996876311,0.0014071106643002544,0.998589871320263,0.02859797552244733,0.9714020244775526,-0.02719267521007851
513.0,1.5206,0.0014057029558177405,0.9985942970441822,0.0014073829254036677,0.9985895604329802,0.028641455042367623,0.9713585449576324,-0.027235752086549825
514.0,1.4885,0.0014069046085424487,0.9985930953914576,0.0014076551865070809,0.9985892495456974,0.028682346632126498,0.9713176533678735,-0.027275442023584118
515.0,1.5314,0.0014088959115002985,0.9985911040884997,0.0014099871844512175,0.9985872201283044,0.02872067290803666,0.9712793270919633,-0.02731177699653642
516.0,1.5455,0.0014116675820657505,0.9985883324179342,0.0014131430771316433,0.9985845032988672,0.02875645668159974,0.9712435433184002,-0.027344789099533973
517.0,1.2594,0.0014152104138884956,0.9985847895861115,0.0014162989698120688,0.9985817864694301,0.028789720946871336,0.9712102790531286,-0.0273745105329829
518.0,1.4403,0.0014195152767368954,0.9985804847232631,0.001419495285621076,0.9985790271215869,0.028820488868171932,0.9711795111318281,-0.027400973591435007
519.0,1.3957,0.0014245731163274144,0.9985754268836726,0.0014254605857379186,0.9985733552629327,0.028848783768132866,0.9711512162318672,-0.027424210651805447
520.0,1.5236,0.0014303749541404818,0.9985696250458596,0.0014314258858547613,0.9985676834042784,0.02887462911607481,0.9711253708839251,-0.02744425416193441
521.0,1.5346,0.0014369118872233856,0.9985630881127766,0.0014373911859716039,0.9985620115456242,0.028898048516707926,0.971101951483292,-0.027461136629484573
522.0,1.569,0.0014441750879804,0.9985558249120196,0.0014440708558814015,0.9985554894161693,0.02891906569915,0.97108093430085,-0.02747489061116959
523.0,1.4789,0.0014521558039510302,0.9985478441960489,0.0014527745735379057,0.9985465581861127,0.028937704506254276,0.9710622954937457,-0.027485548702303242
524.0,1.5905,0.0014608453575764599,0.9985391546424235,0.0014614782911944097,0.9985376269560561,0.028953988884240948,0.9710460111157591,-0.027493143526664432
525.0,1.5781,0.0014702351459547928,0.9985297648540452,0.001470182008850914,0.9985286957259994,0.02896794287262584,0.9710320571273742,-0.02749770772667104
526.0,1.5341,0.001480316640585638,0.9985196833594143,0.001480077545403986,0.9985186128366679,0.028979590594439907,0.9710204094055601,-0.02749927395385421
527.0,1.3417,0.0014910813871042352,0.9985089186128958,0.001491414798364197,0.9985071368111166,0.028988956246733366,0.9710110437532666,-0.02749787485962918
528.0,1.5357,0.0015025210050056458,0.9984974789949943,0.0015027520513244078,0.9984956607855653,0.02899606409135772,0.9710039359086423,-0.02749354308635199
529.0,1.6071,0.0015146271873594558,0.9984853728126405,0.0015140893042846185,0.998484184760014,0.029000938446020672,0.9709990615539793,-0.02748631125866119
530.0,1.5446,0.001527391700515293,0.9984726082994847,0.001526909694233284,0.9984715852965731,0.029003603675607004,0.970996396324393,-0.027476211975091647
531.0,1.6292,0.0015408063837995996,0.9984591936162004,0.0015407682800738678,0.9984581994266094,0.029004084183759587,0.9709959158162405,-0.02746327779995994
532.0,1.5998,0.0015548631492039004,0.9984451368507961,0.0015546268659144516,0.9984448135566457,0.029002404404715527,0.9709975955952844,-0.02744754125551163
533.0,1.4286,0.0015695539810651508,0.9984304460189348,0.0015684854517550356,0.9984314276866821,0.0289985887953908,0.9710014112046093,-0.02742903481432557
534.0,1.5302,0.0015848709357383344,0.9984151290642617,0.0015839755222894825,0.9984164697984675,0.028992661827707756,0.9710073381722922,-0.02740779089196943
535.0,1.5535,0.0016008061412616488,0.9983991938587383,0.0016002813351708614,0.9984007259011275,0.028984647981161522,0.9710153520188385,-0.027383841839899836
536.0,1.6199,0.001617351797014738,0.9983826482029853,0.0016165871480522402,0.9983849820037876,0.028974571735617426,0.9710254282643825,-0.02735721993860274
537.0,1.4989,0.0016345001733701616,0.9983654998266298,0.0016328929609336193,0.9983692381064475,0.028962457564336214,0.9710375424356638,-0.02732795739096605
538.0,1.5738,0.001652243611338486,0.9983477563886615,0.0016508392137627316,0.998351433571949,0.02894832992722082,0.9710516700727791,-0.027296086315882317
539.0,1.5352,0.0016705745222072908,0.9983294254777927,0.0016695343630897224,0.9983326883117912,0.0289322132642794,0.9710677867357206,-0.027261638742072103
540.0,1.4825,0.0016894853871743199,0.9983105146128257,0.001688229512416713,0.9983139430516335,0.028914131989300346,0.9710858680106996,-0.02722464660212609
541.0,1.4251,0.001708968756975184,0.9982910312430248,0.001706924661743704,0.9982951977914756,0.02889411048373392,0.9711058895162661,-0.027185141726758677
542.0,1.5511,0.0017290172515058372,0.9982709827484941,0.0017271065666806162,0.9982746669303179,0.028872173090775225,0.9711278269092247,-0.027143155839269406
543.0,1.5256,0.0017496235594399577,0.99825037644056,0.0017481010008462065,0.9982531602174507,0.02884834410964428,0.9711516558903557,-0.027098720550204347
544.0,1.5792,0.0017707804378417809,0.9982292195621583,0.0017690954350117966,0.9982316535045835,0.02882264779005862,0.9711773522099414,-0.027051867352216874
545.0,1.5435,0.0017924807117744074,0.9982075192882256,0.0017900898691773869,0.9982101467917165,0.02879510832689326,0.9712048916731068,-0.027002627615118846
546.0,1.5291,0.0018147172739039412,0.9981852827260961,0.0018122800441566834,0.9981874273846049,0.028765749855023788,0.9712342501449762,-0.02695103258111986
547.0,1.549,0.0018374830840996114,0.9981625169159004,0.0018354666698140684,0.9981636973989563,0.028734596444348445,0.9712654035556516,-0.026897113360248803
548.0,1.5049,0.0018607711690302319,0.9981392288309697,0.0018586532954714533,0.9981399674133077,0.028701672094984473,0.9712983279050156,-0.026840900925954148
549.0,1.552,0.0018845746217571572,0.9981154253782428,0.0018818399211288383,0.9981162374276591,0.02866700073263457,0.9713329992673654,-0.026782426110877444
550.0,1.5399,0.0019088866013239317,0.9980911133986761,0.0019058330783799772,0.9980916528311272,0.028630606204119204,0.9713693937958808,-0.026721719602795235
551.0,1.5382,0.0019337003323429093,0.9980662996676571,0.001931132816812997,0.9980656837649643,0.02859251227307133,0.9714074877269286,-0.0266588119407285
552.0,1.5697,0.001959009104578919,0.9980409908954211,0.0019564325552460164,0.9980397146988015,0.028552742615788364,0.9714472573842117,-0.026593733511209416
553.0,1.525,0.001984806272530485,0.9980151937274695,0.0019817322936790363,0.9980137456326387,0.028511320817238353,0.9714886791827616,-0.02652651454470789
554.0,1.5549,0.002011085255008345,0.9979889147449916,0.002007346970296473,0.9979874336163052,0.028468270367216886,0.9715317296327831,-0.026457185112208514
555.0,1.5634,0.002037839534711907,0.9979621604652881,0.002034693806928203,0.9979592353740333,0.028423614656648857,0.9715763853433511,-0.02638577512193696
556.0,1.5366,0.0020650626578034566,0.9979349373421965,0.0020620406435599326,0.9979310371317615,0.02837737697403508,0.9716226230259649,-0.0263123143162316
557.0,1.4988,0.0020927482334805497,0.9979072517665194,0.0020893874801916623,0.9979028388894896,0.028329580502035843,0.9716704194979642,-0.02623683226855522
558.0,1.531,0.0021208899335466904,0.9978791100664534,0.002116734316823392,0.9978746406472178,0.028280248314191733,0.9717197516858083,-0.026159358380645092
559.0,1.4483,0.002149481491980408,0.9978505185080196,0.0021457582949955217,0.9978451413977035,0.028229403371775166,0.9717705966282248,-0.0260799218797948
560.0,1.474,0.002178516704502813,0.9978214832954971,0.002175054242066094,0.9978154311740418,0.02817706852077181,0.9718229314792282,-0.025998551816268978
561.0,1.5595,0.002207989428144206,0.9977920105718558,0.002204350189136667,0.9977857209503802,0.02812326648898657,0.9718767335110134,-0.0259152770608424
562.0,1.4847,0.0022378935808092613,0.9977621064191907,0.0022336461362072397,0.9977560107267185,0.02806801988327232,0.9719319801167277,-0.025830126302463063
563.0,1.5408,0.002268223140841508,0.9977317768591585,0.0022638604654465293,0.9977258335512491,0.028011351186876945,0.9719886488131231,-0.0257431280460354
564.0,1.5106,0.00229897214658686,0.9977010278534132,0.002294993176854536,0.9976951894239721,0.027953282756907213,0.9720467172430928,-0.02565431061032042
565.0,1.5201,0.002330134695956565,0.9976698653040434,0.0023261258882625426,0.997664545296695,0.02789383682190456,0.9721061631780954,-0.02556370212594805
566.0,1.4374,0.0023617049459895845,0.9976382950540104,0.0023572585996705494,0.997633901169418,0.02783303547953157,0.9721669645204685,-0.02547133053354189
567.0,1.532,0.00239367711241457,0.9976063228875854,0.0023885162134208698,0.997603155381655,0.02777090069436461,0.9722290993056354,-0.025377223581950048
568.0,1.518,0.0024260454692116174,0.9975739545307883,0.0024214114356592995,0.9975710767119662,0.027707454295791266,0.9722925457042088,-0.025281408826579588
569.0,1.4807,0.0024588043481737903,0.9975411956518262,0.0024543066578977296,0.9975389980422773,0.027642717976009232,0.9723572820239907,-0.025183913627835453
570.0,1.4816,0.0024919481384686436,0.9975080518615314,0.0024872018801361593,0.9975069193725884,0.027576713288123066,0.9724232867118769,-0.02508476514965441
571.0,1.4331,0.0025254712861998733,0.9974745287138002,0.002520097102374589,0.9974748407028996,0.027509461644337704,0.9724905383556623,-0.02498399035813781
572.0,1.5134,0.0025593682939690147,0.997440631706031,0.0025539700290450966,0.9974415217834506,0.027440984314245114,0.9725590156857549,-0.024881616020276165
573.0,1.5198,0.0025936337204376047,0.9974063662795624,0.0025885762340396618,0.9974072726766815,0.02737130242320162,0.9726286975767984,-0.02477766870276399
574.0,1.5119,0.0026282621798896138,0.9973717378201103,0.002623182439034227,0.9973730235699124,0.027300436950794073,0.9726995630492059,-0.024672174770904443
575.0,1.4777,0.002663248341794368,0.9973367516582057,0.0026577886440287924,0.9973387744631433,0.027228408729391775,0.9727715912706082,-0.024565160387597484
576.0,1.4654,0.0026985869303702047,0.9973014130696298,0.0026923948490233576,0.9973045253563743,0.027155238442781355,0.9728447615572187,-0.024456651512411165
577.0,1.5023,0.0027342727241486324,0.9972657272758514,0.0027286199030371575,0.9972684119256232,0.027080946624884368,0.9729190533751156,-0.02434667390073575
578.0,1.456,0.0027703005555393258,0.9972296994444607,0.0027648449570509574,0.997232298494872,0.027005553658552405,0.9729944463414476,-0.02423525310301311
579.0,1.477,0.0028066653103959805,0.997193334689604,0.0028010700110647573,0.997196185064121,0.02692907977443996,0.9730709202255601,-0.02412241446404395
580.0,1.502,0.002843361927583157,0.9971566380724168,0.0028372950650785572,0.9971600716333698,0.026851545049951894,0.9731484549500481,-0.024008183122368743
581.0,1.5089,0.002880385398544032,0.9971196146014559,0.0028740492661182416,0.9971235896946988,0.02677296940826263,0.9732270305917373,-0.02389258400971861
582.0,1.532,0.002917730766869281,0.9970822692331307,0.002911765552659534,0.9970864377416279,0.02669337261740707,0.9733066273825929,-0.02377564185053782
583.0,1.5479,0.0029553931278671714,0.9970446068721328,0.0029494818392008263,0.9970492857885569,0.026612774289439044,0.9733872257105609,-0.0236573811615719
584.0,1.5448,0.0029933676281349354,0.997006632371865,0.002987198125742119,0.9970121338354859,0.02653119387965648,0.9734688061203435,-0.023537826251521565
585.0,1.5324,0.003031649465131165,0.9969683505348689,0.003024914412283411,0.996974981882415,0.02644865068589159,0.9735513493141084,-0.023417001220760514
586.0,1.4953,0.0030702338867500084,0.99692976611325,0.0030635186741808707,0.9969371668913541,0.026365163847863065,0.973634836152137,-0.023294929961113042
587.0,1.5281,0.003109116190896435,0.9968908838091035,0.003102635229553042,0.9968989693783762,0.026280752346590032,0.97371924765341,-0.02317163615569351
588.0,1.4934,0.0031482917250631763,0.9968517082749369,0.003141751784925213,0.9968607718653982,0.0261954350038642,0.9738045649961358,-0.023047143278801085
589.0,1.2894,0.003187755885909191,0.9968122441140909,0.0031808683402973843,0.9968225743524202,0.026109230481780234,0.9738907695182197,-0.022921474595871127
590.0,1.3709,0.0032275041188397,0.9967724958811603,0.0032199848956695554,0.9967843768394422,0.026022157282320775,0.9739778427176792,-0.02279465316348117
591.0,1.4662,0.003267531917587896,0.9967324680824121,0.003260237852774318,0.9967447882545153,0.025934233746996587,0.9740657662530035,-0.022666701829408664
592.0,1.4354,0.003307834823798358,0.9966921651762016,0.0033007136337482165,0.9967049269103827,0.02584547805653857,0.9741545219434614,-0.022537643232740212
593.0,1.4561,0.0033484084266123364,0.9966515915733877,0.0033411894147221148,0.9966650655662501,0.025755908230639953,0.97424409176936,-0.022407499804027675
594.0,1.4491,0.0033892483622545537,0.9966107516377455,0.003381665195696013,0.9966252042221174,0.025665542127749054,0.9743344578722509,-0.02227629376549456
595.0,1.4308,0.003430350313622234,0.9965696496863777,0.0034221409766699113,0.9965853428779848,0.02557439744490851,0.9744256025550915,-0.02214404713128626
596.0,1.4745,0.003471710009875831,0.9965282899901242,0.003463861100599005,0.996543926960919,0.025482491717641567,0.9745175082823584,-0.022010781707765825
597.0,1.4788,0.00351332322603152,0.9964866767739685,0.0035056348600003054,0.9965024440363992,0.02538984231988298,0.974610157680117,-0.021876519093851465
598.0,1.4607,0.0035551857825560926,0.9964448142174439,0.0035474086194016057,0.9964609611118793,0.025296466463953265,0.9747035335360468,-0.021741280681397135
599.0,1.4606,0.0035972935449634248,0.9964027064550366,0.003589182378802906,0.9964194781873595,0.025202381200575143,0.9747976187994248,-0.021605087655611754
600.0,1.4753,0.003639642423413329,0.9963603575765867,0.003630956138204206,0.9963779952628397,0.025107603418930417,0.9748923965810696,-0.021467960995517066
601.0,1.4579,0.003682228372312217,0.9963177716276878,0.0036739179065408715,0.9963355302518113,0.025012149846756978,0.9749878501532431,-0.02132992147444468
602.0,1.436,0.0037250473899161415,0.9962749526100838,0.0037168796748775373,0.996293065240783,0.024916037050483075,0.9750839629495169,-0.021190989660566872
603.0,1.4664,0.003768095517935704,0.9962319044820643,0.0037598414432142026,0.9962506002297546,0.02481928143539932,0.9751807185646006,-0.02105118591746369
604.0,1.4921,0.003811368841143395,0.9961886311588566,0.003802803211550868,0.9962081352187263,0.024721899245865764,0.9752781007541342,-0.02091053040472235
605.0,1.4895,0.0038548634869829436,0.9961451365130171,0.0038457649798875337,0.996165670207698,0.024623906565554125,0.9753760934344459,-0.020769043078571192
606.0,1.4822,0.0038985756251809383,0.9961014243748191,0.003889772048344247,0.996122294953528,0.024525319317722668,0.9754746806822774,-0.020626743692541694
607.0,1.4911,0.003942501467360812,0.9960574985326391,0.003933824963297454,0.9960788797764132,0.024426153265524317,0.9755738467344757,-0.02048365179816347
608.0,1.4862,0.003986637266658905,0.9960133627333411,0.00397787787825066,0.9960354645992984,0.02432642401234496,0.975673575987655,-0.02033978674568604
609.0,1.4749,0.00403097931734303,0.995969020682657,0.004021930793203867,0.9959920494221836,0.024226147002172727,0.9757738529978273,-0.020195167684829762
610.0,1.4686,0.0040755239544331325,0.9959244760455669,0.004065983708157073,0.9959486342450687,0.024125337519995682,0.9758746624800043,-0.02004981356556257
611.0,1.4611,0.004120267553324472,0.9958797324466755,0.00411090125620715,0.9959039565238077,0.02402401069222803,0.975975989307772,-0.01990374313890353
612.0,1.4831,0.004165206529413106,0.9958347934705869,0.004155995259991283,0.9958590211404761,0.02392218148716334,0.9760778185128367,-0.019756974957750195
613.0,1.4621,0.004210337337723615,0.9957896626622764,0.0042010892637754154,0.9958140857571445,0.023819864715453495,0.9761801352845465,-0.01960952737772992
614.0,1.4176,0.004255656472539382,0.9957443435274607,0.004246183267559547,0.9957691503738129,0.023717075030613526,0.9762829249693865,-0.01946141855807415
615.0,1.4697,0.004301160467035196,0.9956988395329648,0.00429127727134368,0.9957242149904812,0.02361382692955018,0.9763861730704498,-0.01931266646251495
616.0,1.431,0.004346845892912259,0.9956531541070878,0.004336971710482264,0.9956784046973075,0.023510134753113927,0.9764898652468861,-0.019163288860201688
617.0,1.4128,0.0043927093600356,0.9956072906399644,0.004383041421717383,0.9956320475854823,0.023406012686673906,0.9765939873133261,-0.01901330332663831
618.0,1.4664,0.004438747516073944,0.995561252483926,0.004429111132952502,0.9955856904736572,0.023301474760713967,0.976698525239286,-0.01886272724464
619.0,1.4733,0.004484957046142101,0.995515042953858,0.00447518084418762,0.9955393333618321,0.023196534851449964,0.97680346514855,-0.018711577805307966
620.0,1.4739,0.004531334672445651,0.9954686653275544,0.004521250555422738,0.9954929762500069,0.02309120668146686,0.9769087933185331,-0.018559872009021317
621.0,1.4802,0.004577877153928152,0.9954221228460719,0.004567585207747582,0.9954464483622376,0.02298550382037551,0.9770144961796244,-0.018407626666447463
622.0,1.4269,0.004624581285920938,0.9953754187140791,0.004614508618049595,0.9953995409723702,0.022879439685487467,0.9771205603145126,-0.01825485839956653
623.0,1.4165,0.004671443899795159,0.9953285561002049,0.004661432028351607,0.9953526335825028,0.022773027542507485,0.9772269724574925,-0.018101583642712415
624.0,1.4118,0.004718461862616521,0.9952815381373835,0.004708355438653619,0.9953057261926354,0.022666280506244016,0.977333719493756,-0.01794781864362749
625.0,1.4026,0.0047656320768023844,0.9952343679231976,0.0047552788489556306,0.9952588188027679,0.022559211541334685,0.9774407884586653,-0.017793579464532305
626.0,1.4012,0.004812951479781351,0.9951870485202187,0.0048022022592576425,0.9952119114129006,0.022451833462988426,0.9775481665370116,-0.017638881983207066
627.0,1.4417,0.004860417043655434,0.9951395829563445,0.004849808116098318,0.9951646798251844,0.022344158937742283,0.9776558410622577,-0.017483741894086857
628.0,1.3631,0.004908025774864589,0.9950919742251354,0.004897478967847437,0.9951174173614828,0.022236200484232607,0.9777637995157674,-0.017328174709367983
629.0,1.4114,0.004955774713853836,0.9950442252861461,0.004945149819596557,0.9950701548977812,0.022127970473979696,0.9778720295260203,-0.017172195760125852
630.0,1.3924,0.0050036609347428465,0.9949963390652572,0.004992820671345676,0.9950228924340796,0.02201948113218606,0.9779805188678139,-0.0170158201974433
631.0,1.4161,0.005051681544998074,0.994948318455002,0.005040491523094795,0.9949756299703779,0.021910744538546478,0.9780892554614535,-0.016859062993548446
632.0,1.3638,0.005099833685107189,0.9949001663148929,0.005088468233228038,0.9949278350811426,0.021801772628070804,0.9781982273719292,-0.01670193894296368
633.0,1.4508,0.005148114528256404,0.9948518854717436,0.005136865498639451,0.9948793081067984,0.021692577191917323,0.9783074228080827,-0.01654446266366094
634.0,1.4284,0.005196521280009719,0.9948034787199903,0.005185262764050865,0.9948307811324542,0.021583169878237565,0.9784168301217624,-0.016386648598227915
635.0,1.4458,0.0052450511779912725,0.9947549488220088,0.0052336600294622775,0.99478225415811,0.021473562193030836,0.9785264378069691,-0.016228511015039637
636.0,1.4128,0.005293701491569669,0.9947062985084303,0.00528205729487369,0.9947337271837657,0.021363765501008686,0.9786362344989913,-0.016070064009439
637.0,1.461,0.005342469521545153,0.9946575304784548,0.005330454560285103,0.9946852002094215,0.02125379102646881,0.9787462089735312,-0.015911321504923692
638.0,1.4707,0.005391352599838958,0.9946086474001611,0.00537945158105261,0.9946352323798047,0.021143649854177524,0.9788563501458225,-0.015752297254338576
639.0,1.4646,0.005440348089185494,0.9945596519108145,0.005428569828966562,0.9945849733134838,0.021033352930260405,0.9789666470697396,-0.015593004841074953
640.0,1.434,0.005489453382826551,0.9945105466171734,0.005477688076880514,0.9945347142471629,0.02092291106310061,0.9790770889368994,-0.015433457680274043
641.0,1.4348,0.005538665904208441,0.9944613340957915,0.005526806324794465,0.994484455180842,0.02081233492424503,0.9791876650757549,-0.015273669020036573
642.0,1.4376,0.005587983106681219,0.9944120168933188,0.0055759245727084175,0.9944341961145212,0.020701635049316658,0.9792983649506833,-0.015113651942635475
643.0,1.4525,0.005637402473200577,0.9943625975267995,0.005625131298000803,0.994383823775172,0.02059082183893409,0.9794091781610659,-0.014953419365733578
644.0,1.4462,0.0056869215160320705,0.9943130784839679,0.005674868887563791,0.9943327717976528,0.020479905559636486,0.9795200944403635,-0.014792984043604407
645.0,1.4567,0.005736537776457923,0.9942634622235421,0.005724606477126779,0.9942817198201337,0.020368896344814532,0.9796311036551855,-0.014632358568356651
646.0,1.415,0.005786248824486016,0.994213751175514,0.005774344066689768,0.9942306678426145,0.020257804195646392,0.9797421958043536,-0.014471555371160405
647.0,1.4086,0.005836052258561579,0.9941639477414385,0.005824081656252756,0.9941796158650953,0.020146638982038726,0.9798533610179613,-0.014310586723477181
648.0,1.3952,0.005885945705281185,0.9941140542947188,0.005873819245815744,0.9941285638875761,0.02003541044357211,0.9799645895564278,-0.014149464738290929
649.0,1.3519,0.00593592681910897,0.9940640731808911,0.005923716525997594,0.9940776003613,0.019924128190450575,0.9800758718095495,-0.013988201371341602
650.0,1.3594,0.005985993282095626,0.9940140067179044,0.00597390861962965,0.9940268001296266,0.019812801704454718,0.9801871982955452,-0.013826808422359171
651.0,1.4447,0.006036142803599425,0.9939638571964006,0.006024100713261705,0.9939759998979533,0.019701440339898586,0.9802985596601014,-0.013665297536299192
652.0,1.3871,0.006086373120009847,0.9939136268799902,0.00607429280689376,0.99392519966628,0.019590053324589456,0.9804099466754106,-0.013503680204579593
653.0,1.4311,0.00613668199447342,0.9938633180055266,0.006124484900525816,0.9938743994346066,0.01947864976079064,0.9805213502392094,-0.013341967766317242
654.0,1.4153,0.0061870672166221595,0.9938129327833778,0.006174676994157871,0.9938235992029333,0.01936723862618588,0.9806327613738142,-0.013180171409563624
655.0,1.3499,0.006237526602304011,0.993762473397696,0.00622503323807779,0.9937728075804019,0.019255828774847217,0.9807441712251528,-0.013018302172543184
656.0,1.1851,0.0062880579933159075,0.9937119420066841,0.0062755864623431435,0.9937220262888409,0.01914442893820369,0.9808555710617963,-0.012856370944887785
657.0,1.2393,0.006338659257139056,0.9936613407428609,0.006326139686608496,0.9936712449972798,0.019033047726012074,0.9809669522739879,-0.012694388468873052
658.0,1.3855,0.00638932828667652,0.9936106717133235,0.00637669291087385,0.9936204637057188,0.018921693627328883,0.9810783063726711,-0.012532365340652385
659.0,1.3905,0.006440062999993207,0.9935599370000068,0.006427246135139204,0.9935696824141577,0.018810375011482968,0.981189624988517,-0.012370312011489748
660.0,1.3992,0.006490861340057963,0.9935091386599421,0.006477799359404557,0.9935189011225967,0.01869910012904977,0.9813008998709503,-0.012208238788991799
661.0,1.3933,0.006541721274488143,0.9934582787255118,0.006528514438074127,0.9934678164382693,0.018587877112825002,0.981412122887175,-0.012046155838336792
662.0,1.3819,0.006592640795296289,0.9934073592047037,0.0065794277058100845,0.9934163602525955,0.01847671397879956,0.9815232860212004,-0.011884073183503263
663.0,1.3844,0.006643617918639272,0.9933563820813607,0.006630340973546043,0.9933649040669217,0.018365618627133883,0.9816343813728661,-0.011722000708494607
664.0,1.3967,0.006694650684569394,0.9933053493154306,0.006681254241282001,0.993313447881248,0.01825459884313234,0.9817454011568677,-0.011559948158562872
665.0,1.4214,0.00674573715678801,0.9932542628432119,0.006732167509017958,0.9932619916955742,0.018143662298217022,0.9818563377017829,-0.01139792514142901
666.0,1.4203,0.006796875422401145,0.9932031245775989,0.006783080776753916,0.9932105355099003,0.018032816550901092,0.981967183449099,-0.011235941128499904
667.0,1.4102,0.006848063591677452,0.9931519364083226,0.00683410435288737,0.993158943750094,0.017922069047761315,0.9820779309522387,-0.011074005456083835
668.0,1.415,0.00689929979780835,0.9931007002021917,0.0068853485458158165,0.9931070808420219,0.017811427124409206,0.9821885728755908,-0.010912127326600851
669.0,1.4394,0.0069505821966702646,0.9930494178033298,0.006936592738744263,0.99305521793395,0.017700898006461272,0.9822991019935388,-0.010750315809791022
670.0,1.4196,0.007001908966589074,0.992998091033411,0.006987836931672709,0.9930033550258781,0.017590488810507777,0.9824095111894923,-0.0105885798439187
