wavelength_nm,reflectance,transmittance,energy_residual,fresnel_reflectance
648.6486486486486,0.04227659673503209,0.957719643712624,3.759552343995942e-06,0.042579994960947345
654.5454545454545,0.04228052135812325,0.9577160803363877,3.398305489121789e-06,0.042579994960947345
660.5504587155964,0.042285572779001926,0.9577079147465067,6.512474491349174e-06,0.042579994960947345
666.6666666666666,0.04229096846878831,0.957696282668688,1.2748862523670468e-05,0.042579994960947345
672.8971962616822,0.04229511896194882,0.9576925527539017,1.23282841494321e-05,0.042579994960947345
679.2452830188679,0.042301009429338725,0.9576857845111987,1.3206059462644859e-05,0.042579994960947345
685.7142857142857,0.042307860867044175,0.9576759854565764,1.615367637941567e-05,0.042579994960947345
692.3076923076923,0.04231270008202996,0.9576781160168144,9.183901155673801e-06,0.042579994960947345
699.0291262135921,0.04231814947305558,0.9576807659223755,1.0846045689349992e-06,0.042579994960947345
705.8823529411765,0.0423246400964219,0.9576748731624182,4.867411599329685e-07,0.042579994960947345
712.8712871287128,0.042328786723960427,0.9576753371830041,-4.123906964581536e-06,0.042579994960947345
719.9999999999999,0.042333219731053785,0.9576748933221717,-8.113053225455857e-06,0.042579994960947345
727.2727272727273,0.042340384978958104,0.9576586483913888,9.666296530985719e-07,0.042579994960947345
734.6938775510204,0.042345584571850156,0.9576467077591064,7.707669043455212e-06,0.042579994960947345
742.2680412371134,0.0423484692450732,0.9576479537042013,3.5770507255117323e-06,0.042579994960947345
749.9999999999999,0.042353417841664964,0.9576407100020478,5.872156287334285e-06,0.042579994960947345
757.8947368421052,0.042357354478478985,0.9576325097872487,1.0135734272331831e-05,0.042579994960947345
765.9574468085104,0.04235750176525087,0.9576428365241391,-3.3828938994506785e-07,0.042579994960947345
774.1935483870967,0.0423604563255581,0.9576478486838725,-8.30500943060919e-06,0.042579994960947345
782.6086956521739,0.04236783028761298,0.9576342285494741,-2.0588370870378014e-06,0.042579994960947345
791.2087912087911,0.04237276397792163,0.9576358165101726,-8.58048809426748e-06,0.042579994960947345
800.0,0.04237680088255246,0.9576556872798897,-3.248816244216801e-05,0.042579994960947345
808.9887640449438,0.0423854923711175,0.9576592332290179,-4.472560013546456e-05,0.042579994960947345
818.1818181818181,0.04239256204596055,0.9576584070025116,-5.096904847212702e-05,0.042579994960947345
827.5862068965516,0.042393341486938005,0.9576785432523995,-7.188473933750217e-05,0.042579994960947345
837.2093023255812,0.04239772797458748,0.957679639723948,-7.736769853550207e-05,0.042579994960947345
847.0588235294116,0.04240916985110497,0.9576329965775979,-4.216642870291665e-05,0.042579994960947345
857.1428571428571,0.042416091852673754,0.957591161327405,-7.2531800786590495e-06,0.042579994960947345
867.4698795180722,0.0424171991193925,0.957580318709245,2.4821713625611252e-06,0.042579994960947345
878.0487804878047,0.04242271279934598,0.9575510203212662,2.626687938789285e-05,0.042579994960947345
888.8888888888889,0.04242687801030466,0.9575051563905139,6.796559918142986e-05,0.042579994960947345
900.0,0.04241749390305693,0.9575056233581979,7.688273874517648e-05,0.042579994960947345
911.3924050632911,0.0424071614527986,0.9575250009948401,6.783755236139388e-05,0.042579994960947345
923.076923076923,0.042413821379707534,0.957480463017558,0.00010571560273453517,0.042579994960947345
935.0649350649348,0.04242500709754407,0.9574184689353932,0.0001565239670627827,0.042579994960947345
947.3684210526313,0.04242365659409742,0.9574464651353389,0.00012987827056365475,0.042579994960947345
959.9999999999999,0.04242446047635196,0.9575188411720782,5.669835156985048e-05,0.042579994960947345
972.9729729729729,0.04244104144838354,0.9575259566280183,3.3001923598119376e-05,0.042579994960947345
986.3013698630135,0.042452259101553765,0.9575161366034336,3.1604295012588324e-05,0.042579994960947345
999.9999999999998,0.042447423317968226,0.957570340072119,-1.776339008729977e-05,0.042579994960947345
1014.0845070422533,0.04246002249919472,0.9575776072990683,-3.762979826293922e-05,0.042579994960947345
1028.5714285714284,0.04250510815064319,0.9574332254848414,6.166636451532259e-05,0.042579994960947345
1043.478260869565,0.042535722934066184,0.9573133325640809,0.0001509445018529343,0.042579994960947345
1058.8235294117644,0.04251814258613069,0.9574142167388793,6.764067498998827e-05,0.042579994960947345
1074.6268656716416,0.042490884549253774,0.9575814408165823,-7.232536583601235e-05,0.042579994960947345
1090.9090909090908,0.04248767830220622,0.9575754208459527,-6.309914815894047e-05,0.042579994960947345
1107.6923076923076,0.042472451208083094,0.9575237390101329,3.809781784047672e-06,0.042579994960947345
1124.9999999999998,0.04242427953102942,0.9576706644886944,-9.49440197238749e-05,0.042579994960947345
1142.8571428571427,0.042405474918539916,0.9578780015589764,-0.0002834764775163645,0.042579994960947345
1161.290322580645,0.04244941405294066,0.9579068154039724,-0.00035622945691304864,0.042579994960947345
1180.3278688524588,0.042466210786398846,0.9579966693036279,-0.0004628800900268182,0.042579994960947345
1199.9999999999998,0.04238654960227324,0.958485240900925,-0.0008717905031982998,0.042579994960947345
